DDF_ID,Originator Source,ft12m,ft11m,ft10m,ft09m,ft08m,ft07m,ft06m,ft05m,ft04m,ft03m,ft02m,ft1_5m,ft01m,ft0_5m,ft00,ft0_5,ft01,ft1_5,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24
108,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,10.0,15.0,30.0,60,90.0,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
109,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,27.5,30.0,35.0,40,42.0,44,46,48,50,50,65,65,65,65,65,65,65,65,65,65,65,65,65,65
110,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,13.0,14.0,17.0,19,23.0,27,31,35,40,45,50,55,59,63,67,71,74,77,80,83,86,89,92,95
111,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,10.0,20.0,30.0,40.0,50.0,60.0,80.0,85,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
112,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,3.0,4.0,4.0,4,5.0,6,8,12,16,21,27,34,42,50,59,68,77,87,97,100,100,100,100,100
113,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.5,9.0,10.0,11.0,12.0,16,20.0,24,28,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
114,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14,18.0,22,26,30,34,36,38,40,40,45,50,50,50,50,50,50,50,50,50,50
115,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.5,11.0,11.0,11.0,12.0,13,15.0,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79
116,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25,30.0,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60
117,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,2.0,6.5,11.0,11.5,12.0,13.0,14,16.0,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66
118,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,2.0,3.0,4.0,6,9.0,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,85,87,88
119,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,3.5,7.0,21.0,35.0,35.0,35.0,35.0,35,35.0,35,36,37,38,39,41,42,44,45,47,49,51,53,55,57,59,61,63,65
120,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.5,2.0,2.0,3,4.0,6,8,11,14,17,21,25,29,33,38,42,47,51,56,60,65,69,74,78
121,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,6.0,7.0,12.0,13,14.0,15,15,15,15,15,18,19,20,21,22,23,24,25,26,27,28,29,30,31
122,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,5.0,9.0,10.0,11.0,12.0,14,16.0,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78
123,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5.0,10.0,15.0,20.0,20.0,20.0,20.0,20,20.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
124,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.0,4.0,5.5,7.0,11.0,15,19.0,23,27,31,35,39,44,49,53,53,61,65,69,73,77,81,85,89,93,97
125,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.5,7.0,7.5,8.0,8.0,9,10.0,11,12,13,14,15,18,21,24,28,33,38,44,50,57,64,71,78,85,92
126,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,2.5,4.0,6.0,8,9.0,11,14,17,21,26,31,37,43,50,57,63,68,73,77,81,85,89,93,97
127,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,9.0,18.0,19.0,20.0,20.0,20,20.0,20,22,27,33,39,44,49,53,58,62,66,69,73,77,81,85,89,93,97
128,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.5,7.0,7.0,7.0,7.0,7,7.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
129,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,6.5,8.0,8.0,9,9.0,9,10,12,14,17,21,26,32,40,50,58,64,70,75,80,84,88,92,96
130,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,10.0,10,15,15,20,20,25,25,35,35,45,45,45,45,45,45,45,45,45,45
131,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.5,15.0,16.5,18.0,20.0,22,24.0,27,31,34,38,42,46,50,54,58,62,66,70,73,77,81,85,89,93,97
132,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,13.0,14.0,17.0,19,23.0,27,31,35,40,45,50,55,59,63,67,71,74,77,80,83,86,89,92,95
133,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.5,15.0,16.5,18.0,20.0,23,25.0,27,28,30,33,37,43,50,58,64,68,72,76,80,84,88,92,96,100,100
134,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,3.0,4.0,7.0,10,14.0,18,23,28,33,39,44,50,56,61,66,70,73,77,80,84,87,91,94,98
135,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,5,5.0,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98
136,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,3.0,5.0,5.0,5,5.0,6,8,9,11,14,18,22,28,34,42,50,58,64,70,76,82,88,94,100
137,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,2.5,3.0,4.0,4,4.0,5,7,10,13,16,21,25,30,36,41,47,53,60,66,72,78,84,90,96
138,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.5,3.0,4.0,5.0,6.0,7,8.0,10,13,17,21,25,30,35,41,47,52,58,65,71,76,81,86,91,96,100
139,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,5.5,10.0,11.0,12.0,15.0,19,22.0,26,30,35,39,42,48,50,51,53,54,55,55,56,56,57,57,57,58,58
140,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,3.0,5,8.0,12,16,21,26,32,38,45,45,45,45,45,45,45,45,45,45,45,45,45
141,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,21.0,22.0,24.0,26,28.0,30,35,40,43,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50
142,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,15.0,30.0,30.0,30.0,30.0,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
143,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,14.0,18.0,22.0,26.0,29,32.0,33,34,35,35,35,35,41,43,45,47,49,51,53,53,53,53,53,53,53
144,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,3.5,5.0,10.0,15,20.0,25,30,35,40,50,75,75,75,75,75,75,75,75,75,75,75,75,75,75
145,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.5,3.0,3.5,4.0,5.0,6,7.0,7,7,7,7,7,8,9,9,10,10,10,11,11,12,12,13,13,14,14
146,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.5,3.0,4.0,5.0,8.0,10,13.0,15,18,20,23,25,28,30,33,35,38,40,43,45,48,50,53,55,58,60
147,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,3,5.0,8,12,16,21,26,32,38,40,40,40,40,40,40,40,40,40,40,40,40
148,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,9.0,18.0,21.5,25.0,25.0,25,25.0,25,25,25,25,25,26,27,27,28,28,28,29,29,29,30,30,30,30,30
149,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,3.0,5.0,10.0,10,10.0,20,30,50,50,50,75,75,75,90,90,90,90,90,90,90,90,90,90,90
150,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,7.5,10.0,20.0,40,50.0,60,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
151,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,13.0,14.0,17.0,19,23.0,27,31,35,40,45,50,55,60,60,70,70,70,70,70,70,70,70,70,70
152,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,8.5,17.0,17.0,17.0,17.0,17.0,17.0,23,32.0,45,55,61,66,69,73,76,78,80,82,85,86,87,89,90,91,92,93,94
153,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,5.0,9.0,11.5,14.0,17.0,22,26.0,30,32,35,37,39,43,46,48,50,51,54,55,57,59,60,62,63,65,66
154,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.5,3.0,3.0,3.0,3.0,4,5.0,8,10,17,23,31,40,48,48,52,52,55,55,55,55,55,55,55,55,55
155,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.0,10.0,15.0,20.0,20.0,50,50.0,60,60,75,75,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
156,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.5,13.0,16.5,20.0,24.0,27,28.0,30,30,30,30,30,32,33,34,34,35,36,36,37,38,39,40,41,42,43
157,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,21.0,22.0,24.0,26,28.0,30,35,40,43,46,50,50,50,50,50,50,50,50,50,50,50,50,50,50
158,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,20.0,24.0,28,32.0,38,42,46,48,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
159,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,6.5,8.0,12.0,14,16.0,17,19,20,20,20,24,26,28,29,31,33,34,36,38,40,42,44,46,48
160,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.5,7.0,9.5,12.0,16.0,20,23.0,26,27,29,30,25,30,31,33,35,36,38,40,41,43,45,47,49,51,53
161,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,3,3.0,5,8,12,16,21,26,32,38,45,51,58,65,73,80,87,94,100,100,100
162,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,12.5,25.0,25.0,25.0,25.0,25,30.0,30,30,30,30,35,35,35,35,35,35,40,40,40,40,40,40,40,40,40
163,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,7.5,10.0,20.0,30,50.0,70,70,70,70,70,70,80,80,80,80,80,80,80,80,80,80,80,80,80
164,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,2.5,3.0,4.0,5,6.0,7,8,8,9,11,14,19,24,31,40,50,60,67,73,79,84,89,94,99
165,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,5.0,10.0,12.5,15.0,16.5,18.0,24.0,25,25.0,26,27,28,31,33,36,40,43,47,52,56,60,65,70,75,80,85,90,95
166,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,6.0,10.0,15.0,28,32.0,39,43,44,45,51,58,62,65,65,65,65,65,65,65,65,65,65,65,65
167,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,21.5,23.0,26.0,29,32.0,35,39,42,45,47,50,60,60,60,60,60,60,60,60,60,60,60,60,60
168,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.5,13.0,13.5,14.0,19.0,22,25.0,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45
169,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.5,15.0,15.0,15.0,17.0,20,25.0,30,35,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
170,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,32.5,65.0,65.0,65.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
171,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.5,9.0,9.0,9.0,9.0,9,10.0,11,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
172,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,23.0,27,30,33,37,40,43,47,50,53,57,60,60,60,60,60,60,60,60,60
173,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.0,6.0,6.0,6.0,6.0,6,10.0,14,18,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
174,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.5,1.0,1.0,1.0,2.0,3.0,5.0,8,12.0,16,21,26,32,38,45,45,45,45,45,45,45,45,45,45,45,45,45,45
175,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,3.0,5,8.0,12,16,21,26,32,38,45,50,50,50,50,50,50,50,50,50,50,50,50
176,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,21.5,23.0,26.0,29,32.0,35,38,41,44,47,50,55,56,57,58,60,60,60,60,60,60,60,60,60
177,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
178,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,15.0,18.0,23.0,24,27.0,28,29,30,30,30,35,37,39,40,42,44,46,48,49,51,53,55,57,59
179,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.0,10.0,12.0,14.0,18.0,22,26.0,34,41,42,42,45,47,49,50,50,50,50,50,50,50,50,50,50,50,50
180,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,7.5,10.0,20.0,30,30.0,50,70,70,70,75,75,80,80,80,80,80,80,80,80,80,80,80,80,80
181,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,6.0,10.0,15.0,20,32.0,39,43,44,45,51,58,62,65,65,65,65,65,65,65,65,65,65,65,65
182,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,3.0,4.0,6.0,8,10.0,11,12,13,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
183,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,15.0,30.0,30.0,30.0,30.0,30,33.0,36,39,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
184,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.5,13.0,13.5,14.0,19.0,22,25.0,28,30,33,34,36,39,40,42,42,43,43,44,44,44,44,44,45,45,45
185,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,11.0,22.0,26.5,31.0,37.0,43,47.0,50,54,57,61,63,64,65,67,68,69,70,71,72,73,74,75,76,76,77
186,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1.0,2.0,2.5,3.0,4.0,4,5.0,7,9,13,18,22,29,35,42,50,57,63,68,73,77,81,84,87,89,91
187,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,20.0,30.0,40,50.0,60,70,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
188,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,7.0,14.0,17.5,21.0,25.0,27,28.0,30,30,30,30,30,32,34,35,36,37,38,39,40,41,42,43,44,45,46
189,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,10.0,20.0,25.0,30,35.0,40,45,50,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
190,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,17.5,35.0,35.0,35.0,35.0,35,41.0,47,53,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
191,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,10.0,20.0,26.0,32.0,40.0,47,53.0,57,61,64,67,70,72,74,77,78,80,82,84,85,87,89,91,93,95,97
192,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,50.0,100.0,100.0,100.0,100.0,100,100.0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
193,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,12.5,20.0,40.0,60,60.0,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
194,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.0,6.0,8.5,11.0,15.0,19,25.0,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96
195,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.0,10.0,14.5,19.0,26.0,32,40.0,48,56,64,71,78,85,91,97,100,100,100,100,100,100,100,100,100,100,100
196,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,2.0,3.0,4.0,6,9.0,11,14,17,20,24,29,35,42,50,57,63,68,73,77,80,83,86,89,92
197,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,5.0,10.0,10.5,11.0,11.0,12,12.0,13,14,14,15,17,19,24,30,38,45,52,58,64,69,74,78,82,85,88
198,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,6.5,8.0,13.0,14,14.0,15,17,19,22,26,31,37,44,51,59,65,70,74,79,83,87,91,95,98
199,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,2,2.0,3,4,6,8,12,17,23,31,40,50,58,64,70,75,80,84,88,92,95
200,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.0,8.0,11.5,15.0,24.0,25,26.0,27,29,32,36,40,45,50,56,62,67,71,75,78,82,86,90,94,98,100
201,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3.5,7.0,8.5,10.0,11.0,12,15.0,17,20,23,27,31,35,40,44,48,52,56,60,64,68,72,76,80,84,88
202,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,3.0,5.0,5.0,5,6.0,7,9,11,14,17,20,24,28,32,36,41,45,51,56,61,66,71,76,81
203,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,6.0,12.0,13.0,14.0,17.0,19,23.0,27,31,35,40,45,50,55,59,63,67,71,74,77,80,83,86,89,92,95
204,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,6.0,7.0,9.0,9,10.0,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94
205,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,4.0,8.0,10.0,12.0,15.0,15,16.0,17,19,22,25,28,32,36,40,45,49,54,59,64,69,74,79,84,89,94
206,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.5,1.0,1.5,2.0,2.0,2,3.0,4,6,8,9,12,15,20,25,32,40,50,58,64,69,74,79,84,89,94
207,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2.5,5.0,6.0,7.0,9.0,9,10.0,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94
208,USACE - IWR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5,3,8.0,13.0,18.0,23.0,27.5,32.0,40.0,47,53.0,59,63,67,71,73,75,77,79,80,81,81,82,82,83,83,83,84,84,84
209,USACE - IWR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.5,3,6.0,9.0,12.0,15.0,18.0,21.0,26.0,31,36.0,41,45,49,52,56,59,61,64,66,68,69,70,71,72,73,74,74,75,75
210,USACE - IWR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,6,6.5,7.0,8.0,9.0,11.0,13.0,17.0,23,29.0,36,42,49,56,63,69,74,78,82,84,85,85,86,86,87,87,88,88,89
211,USACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.0,10.0,17.5,25.0,30.0,35.0,43.0,51.5,60.0,63.75,67.5,71.25,75,78.75,82.5,86.25,90,93.75000000000001,97.50000000000001,100,100,100,100,100,100,100,100,100
212,USACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,12.5,20.0,24.0,28.0,28.0,33,38.0,42,46,47.333333333333336,48.666666666666664,50,51.333333333333336,52.66666666666667,54,55.333333333333336,56.66666666666667,58,58,58,58,58,58,58,58,58
213,USACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.5,5.0,12.5,20.0,25.0,30.0,35.0,37.5,40.0,46.25,52.5,54.166666666666664,55.833333333333336,57.5,59.166666666666664,60.83333333333333,62.5,64.16666666666666,65.83333333333333,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5
