construction_type,occupancy_type,story_min,story_max,sqft_min,sqft_max,foundation_type,flood_peril_type,damage_function_id
M,RES4,5,30,,,BASEMENT,CST,217
M,RES4,5,30,,,BASEMENT,RHL,217
M,RES4,5,30,,,BASEMENT,RHS,217
M,RES4,5,30,,,BASEMENT,RLL,217
M,RES4,5,30,,,BASEMENT,RLS,217
M,RES4,5,30,,,PILE,CHW,219
M,RES4,5,30,,,PILE,CMV,219
M,RES4,5,30,,,PILE,CST,218
M,RES4,5,30,,,PILE,RHL,218
M,RES4,5,30,,,PILE,RHS,218
M,RES4,5,30,,,PILE,RLL,218
M,RES4,5,30,,,PILE,RLS,218
M,RES4,5,30,,,SHALLOW,CHW,219
M,RES4,5,30,,,SHALLOW,CMV,219
M,RES4,5,30,,,SHALLOW,CST,218
M,RES4,5,30,,,SHALLOW,RHL,218
M,RES4,5,30,,,SHALLOW,RHS,218
M,RES4,5,30,,,SHALLOW,RLL,218
M,RES4,5,30,,,SHALLOW,RLS,218
M,RES4,5,30,,,SLAB,CHW,219
M,RES4,5,30,,,SLAB,CMV,219
M,RES4,5,30,,,SLAB,CST,218
M,RES4,5,30,,,SLAB,RHL,218
M,RES4,5,30,,,SLAB,RHS,218
M,RES4,5,30,,,SLAB,RLL,218
M,RES4,5,30,,,SLAB,RLS,218
M,RES5,1,1,,,BASEMENT,CHW,616
M,RES5,1,1,,,BASEMENT,CMV,615
M,RES5,1,1,,,BASEMENT,CST,614
M,RES5,1,1,,,BASEMENT,RHL,656
M,RES5,1,1,,,BASEMENT,RHS,655
M,RES5,1,1,,,BASEMENT,RLL,654
M,RES5,1,1,,,BASEMENT,RLS,613
M,RES5,1,1,,,PILE,CHW,600
M,RES5,1,1,,,PILE,CMV,599
M,RES5,1,1,,,PILE,CST,598
M,RES5,1,1,,,PILE,RHL,632
M,RES5,1,1,,,PILE,RHS,631
M,RES5,1,1,,,PILE,RLL,630
M,RES5,1,1,,,PILE,RLS,597
M,RES5,1,1,,,SHALLOW,CHW,608
M,RES5,1,1,,,SHALLOW,CMV,607
M,RES5,1,1,,,SHALLOW,CST,606
M,RES5,1,1,,,SHALLOW,RHL,640
M,RES5,1,1,,,SHALLOW,RHS,639
M,RES5,1,1,,,SHALLOW,RLL,638
M,RES5,1,1,,,SHALLOW,RLS,605
M,RES5,1,1,,,SLAB,CHW,608
M,RES5,1,1,,,SLAB,CMV,607
M,RES5,1,1,,,SLAB,CST,606
M,RES5,1,1,,,SLAB,RHL,648
M,RES5,1,1,,,SLAB,RHS,647
M,RES5,1,1,,,SLAB,RLL,646
M,RES5,1,1,,,SLAB,RLS,605
M,RES5,2,4,,,BASEMENT,CHW,624
M,RES5,2,4,,,BASEMENT,CMV,623
M,RES5,2,4,,,BASEMENT,CST,622
M,RES5,2,4,,,BASEMENT,RHL,660
M,RES5,2,4,,,BASEMENT,RHS,659
M,RES5,2,4,,,BASEMENT,RLL,658
M,RES5,2,4,,,BASEMENT,RLS,621
M,RES5,2,4,,,PILE,CHW,604
M,RES5,2,4,,,PILE,CMV,603
M,RES5,2,4,,,PILE,CST,602
M,RES5,2,4,,,PILE,RHL,636
M,RES5,2,4,,,PILE,RHS,635
M,RES5,2,4,,,PILE,RLL,634
M,RES5,2,4,,,PILE,RLS,601
M,RES5,2,4,,,SHALLOW,CHW,612
M,RES5,2,4,,,SHALLOW,CMV,611
M,RES5,2,4,,,SHALLOW,CST,610
M,RES5,2,4,,,SHALLOW,RHL,644
M,RES5,2,4,,,SHALLOW,RHS,643
M,RES5,2,4,,,SHALLOW,RLL,642
M,RES5,2,4,,,SHALLOW,RLS,609
M,RES5,2,4,,,SLAB,CHW,612
M,RES5,2,4,,,SLAB,CMV,611
M,RES5,2,4,,,SLAB,CST,610
M,RES5,2,4,,,SLAB,RHL,652
M,RES5,2,4,,,SLAB,RHS,651
M,RES5,2,4,,,SLAB,RLL,650
M,RES5,2,4,,,SLAB,RLS,609
M,RES5,5,30,,,BASEMENT,CHW,217
M,RES5,5,30,,,BASEMENT,CMV,217
M,RES5,5,30,,,BASEMENT,CST,217
M,RES5,5,30,,,BASEMENT,RHL,217
M,RES5,5,30,,,BASEMENT,RHS,217
M,RES5,5,30,,,BASEMENT,RLL,217
M,RES5,5,30,,,BASEMENT,RLS,217
M,RES5,5,30,,,PILE,CHW,219
M,RES5,5,30,,,PILE,CMV,219
M,RES5,5,30,,,PILE,CST,218
M,RES5,5,30,,,PILE,RHL,218
M,RES5,5,30,,,PILE,RHS,218
M,RES5,5,30,,,PILE,RLL,218
M,RES5,5,30,,,PILE,RLS,218
M,RES5,5,30,,,SHALLOW,CHW,219
M,RES5,5,30,,,SHALLOW,CMV,219
M,RES5,5,30,,,SHALLOW,CST,218
M,RES5,5,30,,,SHALLOW,RHL,218
M,RES5,5,30,,,SHALLOW,RHS,218
M,RES5,5,30,,,SHALLOW,RLL,218
M,RES5,5,30,,,SHALLOW,RLS,218
M,RES5,5,30,,,SLAB,CHW,219
M,RES5,5,30,,,SLAB,CMV,219
M,RES5,5,30,,,SLAB,CST,218
M,RES5,5,30,,,SLAB,RHL,218
M,RES5,5,30,,,SLAB,RHS,218
M,RES5,5,30,,,SLAB,RLL,218
M,RES5,5,30,,,SLAB,RLS,218
M,RES6,1,1,,,BASEMENT,CHW,616
M,RES6,1,1,,,BASEMENT,CMV,615
M,RES6,1,1,,,BASEMENT,CST,614
M,RES6,1,1,,,BASEMENT,RHL,656
M,RES6,1,1,,,BASEMENT,RHS,655
M,RES6,1,1,,,BASEMENT,RLL,654
M,RES6,1,1,,,BASEMENT,RLS,613
M,RES6,1,1,,,PILE,CHW,600
M,RES6,1,1,,,PILE,CMV,599
M,RES6,1,1,,,PILE,CST,598
M,RES6,1,1,,,PILE,RHL,632
M,RES6,1,1,,,PILE,RHS,631
M,RES6,1,1,,,PILE,RLL,630
M,RES6,1,1,,,PILE,RLS,597
M,RES6,1,1,,,SHALLOW,CHW,608
M,RES6,1,1,,,SHALLOW,CMV,607
M,RES6,1,1,,,SHALLOW,CST,606
M,RES6,1,1,,,SHALLOW,RHL,640
M,RES6,1,1,,,SHALLOW,RHS,639
M,RES6,1,1,,,SHALLOW,RLL,638
M,RES6,1,1,,,SHALLOW,RLS,605
M,RES6,1,1,,,SLAB,CHW,608
M,RES6,1,1,,,SLAB,CMV,607
M,RES6,1,1,,,SLAB,CST,606
M,RES6,1,1,,,SLAB,RHL,648
M,RES6,1,1,,,SLAB,RHS,647
M,RES6,1,1,,,SLAB,RLL,646
M,RES6,1,1,,,SLAB,RLS,605
M,RES6,2,4,,,BASEMENT,CHW,624
M,RES6,2,4,,,BASEMENT,CMV,623
M,RES6,2,4,,,BASEMENT,CST,622
M,RES6,2,4,,,BASEMENT,RHL,660
M,RES6,2,4,,,BASEMENT,RHS,659
M,RES6,2,4,,,BASEMENT,RLL,658
M,RES6,2,4,,,BASEMENT,RLS,621
M,RES6,2,4,,,PILE,CHW,604
M,RES6,2,4,,,PILE,CMV,603
M,RES6,2,4,,,PILE,CST,602
M,RES6,2,4,,,PILE,RHL,636
M,RES6,2,4,,,PILE,RHS,635
M,RES6,2,4,,,PILE,RLL,634
M,RES6,2,4,,,PILE,RLS,601
M,RES6,2,4,,,SHALLOW,CHW,612
M,RES6,2,4,,,SHALLOW,CMV,611
M,RES6,2,4,,,SHALLOW,CST,610
M,RES6,2,4,,,SHALLOW,RHL,644
M,RES6,2,4,,,SHALLOW,RHS,643
M,RES6,2,4,,,SHALLOW,RLL,642
M,RES6,2,4,,,SHALLOW,RLS,609
M,RES6,2,4,,,SLAB,CHW,612
M,RES6,2,4,,,SLAB,CMV,611
M,RES6,2,4,,,SLAB,CST,610
M,RES6,2,4,,,SLAB,RHL,652
M,RES6,2,4,,,SLAB,RHS,651
M,RES6,2,4,,,SLAB,RLL,650
M,RES6,2,4,,,SLAB,RLS,609
M,RES6,5,30,,,BASEMENT,CHW,217
M,RES6,5,30,,,BASEMENT,CMV,217
M,RES6,5,30,,,BASEMENT,CST,217
M,RES6,5,30,,,BASEMENT,RHL,217
M,RES6,5,30,,,BASEMENT,RHS,217
M,RES6,5,30,,,BASEMENT,RLL,217
M,RES6,5,30,,,BASEMENT,RLS,217
M,RES6,5,30,,,PILE,CHW,219
M,RES6,5,30,,,PILE,CMV,219
M,RES6,5,30,,,PILE,CST,218
M,RES6,5,30,,,PILE,RHL,218
M,RES6,5,30,,,PILE,RHS,218
M,RES6,5,30,,,PILE,RLL,218
M,RES6,5,30,,,PILE,RLS,218
M,RES6,5,30,,,SHALLOW,CHW,219
M,RES6,5,30,,,SHALLOW,CMV,219
M,RES6,5,30,,,SHALLOW,CST,218
M,RES6,5,30,,,SHALLOW,RHL,218
M,RES6,5,30,,,SHALLOW,RHS,218
M,RES6,5,30,,,SHALLOW,RLL,218
M,RES6,5,30,,,SHALLOW,RLS,218
M,RES6,5,30,,,SLAB,CHW,219
M,RES6,5,30,,,SLAB,CMV,219
M,RES6,5,30,,,SLAB,CST,218
M,RES6,5,30,,,SLAB,RHL,218
M,RES6,5,30,,,SLAB,RHS,218
M,RES6,5,30,,,SLAB,RLL,218
M,RES6,5,30,,,SLAB,RLS,218
MH,RES2,1,999,,,BASEMENT,CHW,680
MH,RES2,1,999,,,BASEMENT,CMV,680
MH,RES2,1,999,,,BASEMENT,CST,699
MH,RES2,1,999,,,BASEMENT,RHL,699
MH,RES2,1,999,,,BASEMENT,RHS,699
MH,RES2,1,999,,,BASEMENT,RLL,699
MH,RES2,1,999,,,BASEMENT,RLS,699
MH,RES2,1,999,,,PILE,CHW,680
MH,RES2,1,999,,,PILE,CMV,680
MH,RES2,1,999,,,PILE,CST,699
MH,RES2,1,999,,,PILE,RHL,699
MH,RES2,1,999,,,PILE,RHS,699
MH,RES2,1,999,,,PILE,RLL,699
MH,RES2,1,999,,,PILE,RLS,699
MH,RES2,1,999,,,SHALLOW,CHW,680
MH,RES2,1,999,,,SHALLOW,CMV,680
MH,RES2,1,999,,,SHALLOW,CST,699
MH,RES2,1,999,,,SHALLOW,RHL,699
MH,RES2,1,999,,,SHALLOW,RHS,699
MH,RES2,1,999,,,SHALLOW,RLL,699
MH,RES2,1,999,,,SHALLOW,RLS,699
MH,RES2,1,999,,,SLAB,CHW,680
MH,RES2,1,999,,,SLAB,CMV,680
MH,RES2,1,999,,,SLAB,CST,699
MH,RES2,1,999,,,SLAB,RHL,699
MH,RES2,1,999,,,SLAB,RHS,699
MH,RES2,1,999,,,SLAB,RLL,699
MH,RES2,1,999,,,SLAB,RLS,699
S,AGR1,1,108,0.0,4000.0,BASEMENT,CHW,216
S,AGR1,1,4,4001.0,,BASEMENT,CHW,214
S,AGR1,1,108,0.0,4000.0,BASEMENT,CMV,216
S,AGR1,1,4,4001.0,,BASEMENT,CMV,214
S,AGR1,1,108,0.0,4000.0,BASEMENT,CST,215
S,AGR1,1,4,4001.0,,BASEMENT,CST,213
S,AGR1,1,108,0.0,4000.0,BASEMENT,RHL,215
S,AGR1,1,4,4001.0,,BASEMENT,RHL,213
S,AGR1,1,108,0.0,4000.0,BASEMENT,RHS,215
S,AGR1,1,4,4001.0,,BASEMENT,RHS,213
S,AGR1,1,108,0.0,4000.0,BASEMENT,RLL,215
S,AGR1,1,4,4001.0,,BASEMENT,RLL,213
S,AGR1,1,108,0.0,4000.0,BASEMENT,RLS,215
S,AGR1,1,4,4001.0,,BASEMENT,RLS,213
S,AGR1,1,108,0.0,4000.0,PILE,CHW,216
S,AGR1,1,4,4001.0,,PILE,CHW,214
S,AGR1,1,108,0.0,4000.0,PILE,CMV,215
S,AGR1,1,4,4001.0,,PILE,CMV,213
S,AGR1,1,108,0.0,4000.0,PILE,CST,215
S,AGR1,1,4,4001.0,,PILE,CST,213
S,AGR1,1,108,0.0,4000.0,PILE,RHL,215
S,AGR1,1,4,4001.0,,PILE,RHL,213
S,AGR1,1,108,0.0,4000.0,PILE,RHS,215
S,AGR1,1,4,4001.0,,PILE,RHS,213
S,AGR1,1,108,0.0,4000.0,PILE,RLL,215
S,AGR1,1,4,4001.0,,PILE,RLL,213
S,AGR1,1,108,0.0,4000.0,PILE,RLS,215
S,AGR1,1,4,4001.0,,PILE,RLS,213
S,AGR1,1,108,0.0,4000.0,SHALLOW,CHW,216
S,AGR1,1,4,4001.0,,SHALLOW,CHW,214
S,AGR1,1,108,0.0,4000.0,SHALLOW,CMV,216
S,AGR1,1,4,4001.0,,SHALLOW,CMV,214
S,AGR1,1,108,0.0,4000.0,SHALLOW,CST,215
S,AGR1,1,4,4001.0,,SHALLOW,CST,213
S,AGR1,1,108,0.0,4000.0,SHALLOW,RHL,215
S,AGR1,1,4,4001.0,,SHALLOW,RHL,213
S,AGR1,1,108,0.0,4000.0,SHALLOW,RHS,215
S,AGR1,1,4,4001.0,,SHALLOW,RHS,213
S,AGR1,1,108,0.0,4000.0,SHALLOW,RLL,215
S,AGR1,1,4,4001.0,,SHALLOW,RLL,213
S,AGR1,1,108,0.0,4000.0,SHALLOW,RLS,215
S,AGR1,1,4,4001.0,,SHALLOW,RLS,213
S,AGR1,1,108,0.0,4000.0,SLAB,CHW,216
S,AGR1,1,4,4001.0,,SLAB,CHW,214
S,AGR1,1,108,0.0,4000.0,SLAB,CMV,216
S,AGR1,1,4,4001.0,,SLAB,CMV,214
S,AGR1,1,108,0.0,4000.0,SLAB,CST,215
S,AGR1,1,4,4001.0,,SLAB,CST,213
S,AGR1,1,108,0.0,4000.0,SLAB,RHL,215
S,AGR1,1,4,4001.0,,SLAB,RHL,213
S,AGR1,1,108,0.0,4000.0,SLAB,RHS,215
S,AGR1,1,4,4001.0,,SLAB,RHS,213
S,AGR1,1,108,0.0,4000.0,SLAB,RLL,215
S,AGR1,1,4,4001.0,,SLAB,RLL,213
S,AGR1,1,108,0.0,4000.0,SLAB,RLS,215
S,AGR1,1,4,4001.0,,SLAB,RLS,213
S,AGR1,5,108,4001.0,,BASEMENT,CHW,217
S,AGR1,5,108,4001.0,,BASEMENT,CMV,217
S,AGR1,5,108,4001.0,,BASEMENT,CST,217
S,AGR1,5,108,4001.0,,BASEMENT,RHL,217
S,AGR1,5,108,4001.0,,BASEMENT,RHS,217
S,AGR1,5,108,4001.0,,BASEMENT,RLL,217
S,AGR1,5,108,4001.0,,BASEMENT,RLS,217
S,AGR1,5,108,4001.0,,PILE,CHW,219
S,AGR1,5,108,4001.0,,PILE,CMV,219
S,AGR1,5,108,4001.0,,PILE,CST,218
S,AGR1,5,108,4001.0,,PILE,RHL,218
S,AGR1,5,108,4001.0,,PILE,RHS,218
S,AGR1,5,108,4001.0,,PILE,RLL,218
S,AGR1,5,108,4001.0,,PILE,RLS,218
S,AGR1,5,108,4001.0,,SHALLOW,CHW,219
S,AGR1,5,108,4001.0,,SHALLOW,CMV,219
S,AGR1,5,108,4001.0,,SHALLOW,CST,218
S,AGR1,5,108,4001.0,,SHALLOW,RHL,218
S,AGR1,5,108,4001.0,,SHALLOW,RHS,218
S,AGR1,5,108,4001.0,,SHALLOW,RLL,218
S,AGR1,5,108,4001.0,,SHALLOW,RLS,218
S,AGR1,5,108,4001.0,,SLAB,CHW,219
S,AGR1,5,108,4001.0,,SLAB,CMV,219
S,AGR1,5,108,4001.0,,SLAB,CST,218
S,AGR1,5,108,4001.0,,SLAB,RHL,218
S,AGR1,5,108,4001.0,,SLAB,RHS,218
S,AGR1,5,108,4001.0,,SLAB,RLL,218
S,AGR1,5,108,4001.0,,SLAB,RLS,218
S,COM1,1,108,0.0,4000.0,BASEMENT,CHW,216
S,COM1,1,4,4001.0,,BASEMENT,CHW,214
S,COM1,1,108,0.0,4000.0,BASEMENT,CMV,216
S,COM1,1,4,4001.0,,BASEMENT,CMV,214
S,COM1,1,108,0.0,4000.0,BASEMENT,CST,215
S,COM1,1,4,4001.0,,BASEMENT,CST,213
S,COM1,1,108,0.0,4000.0,BASEMENT,RHL,215
S,COM1,1,4,4001.0,,BASEMENT,RHL,213
S,COM1,1,108,0.0,4000.0,BASEMENT,RHS,215
S,COM1,1,4,4001.0,,BASEMENT,RHS,213
S,COM1,1,108,0.0,4000.0,BASEMENT,RLL,215
S,COM1,1,4,4001.0,,BASEMENT,RLL,213
S,COM1,1,108,0.0,4000.0,BASEMENT,RLS,215
S,COM1,1,4,4001.0,,BASEMENT,RLS,213
S,COM1,1,108,0.0,4000.0,PILE,CHW,216
S,COM1,1,4,4001.0,,PILE,CHW,214
S,COM1,1,108,0.0,4000.0,PILE,CMV,215
S,COM1,1,4,4001.0,,PILE,CMV,213
S,COM1,1,108,0.0,4000.0,PILE,CST,215
S,COM1,1,4,4001.0,,PILE,CST,213
S,COM1,1,108,0.0,4000.0,PILE,RHL,215
S,COM1,1,4,4001.0,,PILE,RHL,213
S,COM1,1,108,0.0,4000.0,PILE,RHS,215
S,COM1,1,4,4001.0,,PILE,RHS,213
S,COM1,1,108,0.0,4000.0,PILE,RLL,215
S,COM1,1,4,4001.0,,PILE,RLL,213
S,COM1,1,108,0.0,4000.0,PILE,RLS,215
S,COM1,1,4,4001.0,,PILE,RLS,213
S,COM1,1,108,0.0,4000.0,SHALLOW,CHW,216
S,COM1,1,4,4001.0,,SHALLOW,CHW,214
S,COM1,1,108,0.0,4000.0,SHALLOW,CMV,216
S,COM1,1,4,4001.0,,SHALLOW,CMV,214
S,COM1,1,108,0.0,4000.0,SHALLOW,CST,215
S,COM1,1,4,4001.0,,SHALLOW,CST,213
S,COM1,1,108,0.0,4000.0,SHALLOW,RHL,215
S,COM1,1,4,4001.0,,SHALLOW,RHL,213
S,COM1,1,108,0.0,4000.0,SHALLOW,RHS,215
S,COM1,1,4,4001.0,,SHALLOW,RHS,213
S,COM1,1,108,0.0,4000.0,SHALLOW,RLL,215
S,COM1,1,4,4001.0,,SHALLOW,RLL,213
S,COM1,1,108,0.0,4000.0,SHALLOW,RLS,215
S,COM1,1,4,4001.0,,SHALLOW,RLS,213
S,COM1,1,108,0.0,4000.0,SLAB,CHW,216
S,COM1,1,4,4001.0,,SLAB,CHW,214
S,COM1,1,108,0.0,4000.0,SLAB,CMV,216
S,COM1,1,4,4001.0,,SLAB,CMV,214
S,COM1,1,108,0.0,4000.0,SLAB,CST,215
S,COM1,1,4,4001.0,,SLAB,CST,213
S,COM1,1,108,0.0,4000.0,SLAB,RHL,215
S,COM1,1,4,4001.0,,SLAB,RHL,213
S,COM1,1,108,0.0,4000.0,SLAB,RHS,215
S,COM1,1,4,4001.0,,SLAB,RHS,213
S,COM1,1,108,0.0,4000.0,SLAB,RLL,215
S,COM1,1,4,4001.0,,SLAB,RLL,213
S,COM1,1,108,0.0,4000.0,SLAB,RLS,215
S,COM1,1,4,4001.0,,SLAB,RLS,213
S,COM1,5,108,4001.0,,BASEMENT,CHW,217
S,COM1,5,108,4001.0,,BASEMENT,CMV,217
S,COM1,5,108,4001.0,,BASEMENT,CST,217
S,COM1,5,108,4001.0,,BASEMENT,RHL,217
S,COM1,5,108,4001.0,,BASEMENT,RHS,217
S,COM1,5,108,4001.0,,BASEMENT,RLL,217
S,COM1,5,108,4001.0,,BASEMENT,RLS,217
S,COM1,5,108,4001.0,,PILE,CHW,219
S,COM1,5,108,4001.0,,PILE,CMV,219
S,COM1,5,108,4001.0,,PILE,CST,218
S,COM1,5,108,4001.0,,PILE,RHL,218
S,COM1,5,108,4001.0,,PILE,RHS,218
S,COM1,5,108,4001.0,,PILE,RLL,218
S,COM1,5,108,4001.0,,PILE,RLS,218
S,COM1,5,108,4001.0,,SHALLOW,CHW,219
S,COM1,5,108,4001.0,,SHALLOW,CMV,219
S,COM1,5,108,4001.0,,SHALLOW,CST,218
S,COM1,5,108,4001.0,,SHALLOW,RHL,218
S,COM1,5,108,4001.0,,SHALLOW,RHS,218
S,COM1,5,108,4001.0,,SHALLOW,RLL,218
S,COM1,5,108,4001.0,,SHALLOW,RLS,218
S,COM1,5,108,4001.0,,SLAB,CHW,219
S,COM1,5,108,4001.0,,SLAB,CMV,219
S,COM1,5,108,4001.0,,SLAB,CST,218
S,COM1,5,108,4001.0,,SLAB,RHL,218
S,COM1,5,108,4001.0,,SLAB,RHS,218
S,COM1,5,108,4001.0,,SLAB,RLL,218
S,COM1,5,108,4001.0,,SLAB,RLS,218
S,COM10,1,4,,,BASEMENT,CHW,214
S,COM10,1,4,,,BASEMENT,CMV,214
S,COM10,1,4,,,BASEMENT,CST,213
S,COM10,1,4,,,BASEMENT,RHL,213
S,COM10,1,4,,,BASEMENT,RHS,213
S,COM10,1,4,,,BASEMENT,RLL,213
S,COM10,1,4,,,BASEMENT,RLS,213
S,COM10,1,4,,,PILE,CHW,214
S,COM10,1,4,,,PILE,CMV,213
S,COM10,1,4,,,PILE,CST,213
S,COM10,1,4,,,PILE,RHL,213
S,COM10,1,4,,,PILE,RHS,213
S,COM10,1,4,,,PILE,RLL,213
S,COM10,1,4,,,PILE,RLS,213
S,COM10,1,4,,,SHALLOW,CHW,214
S,COM10,1,4,,,SHALLOW,CMV,214
S,COM10,1,4,,,SHALLOW,CST,213
S,COM10,1,4,,,SHALLOW,RHL,213
S,COM10,1,4,,,SHALLOW,RHS,213
S,COM10,1,4,,,SHALLOW,RLL,213
S,COM10,1,4,,,SHALLOW,RLS,213
S,COM10,1,4,,,SLAB,CHW,214
S,COM10,1,4,,,SLAB,CMV,214
S,COM10,1,4,,,SLAB,CST,213
S,COM10,1,4,,,SLAB,RHL,213
S,COM10,1,4,,,SLAB,RHS,213
S,COM10,1,4,,,SLAB,RLL,213
S,COM10,1,4,,,SLAB,RLS,213
S,COM10,5,108,,,BASEMENT,CHW,217
S,COM10,5,108,,,BASEMENT,CMV,217
S,COM10,5,108,,,BASEMENT,CST,217
S,COM10,5,108,,,BASEMENT,RHL,217
S,COM10,5,108,,,BASEMENT,RHS,217
S,COM10,5,108,,,BASEMENT,RLL,217
S,COM10,5,108,,,BASEMENT,RLS,217
S,COM10,5,108,,,PILE,CHW,219
S,COM10,5,108,,,PILE,CMV,219
S,COM10,5,108,,,PILE,CST,218
S,COM10,5,108,,,PILE,RHL,218
S,COM10,5,108,,,PILE,RHS,218
S,COM10,5,108,,,PILE,RLL,218
S,COM10,5,108,,,PILE,RLS,218
S,COM10,5,108,,,SHALLOW,CHW,219
S,COM10,5,108,,,SHALLOW,CMV,219
S,COM10,5,108,,,SHALLOW,CST,218
S,COM10,5,108,,,SHALLOW,RHL,218
S,COM10,5,108,,,SHALLOW,RHS,218
S,COM10,5,108,,,SHALLOW,RLL,218
S,COM10,5,108,,,SHALLOW,RLS,218
S,COM10,5,108,,,SLAB,CHW,219
S,COM10,5,108,,,SLAB,CMV,219
S,COM10,5,108,,,SLAB,CST,218
S,COM10,5,108,,,SLAB,RHL,218
S,COM10,5,108,,,SLAB,RHS,218
S,COM10,5,108,,,SLAB,RLL,218
S,COM10,5,108,,,SLAB,RLS,218
S,COM2,1,108,0.0,4000.0,BASEMENT,CHW,216
S,COM2,1,4,4001.0,,BASEMENT,CHW,214
S,COM2,1,108,0.0,4000.0,BASEMENT,CMV,216
S,COM2,1,4,4001.0,,BASEMENT,CMV,214
S,COM2,1,108,0.0,4000.0,BASEMENT,CST,215
S,COM2,1,4,4001.0,,BASEMENT,CST,213
S,COM2,1,108,0.0,4000.0,BASEMENT,RHL,215
S,COM2,1,4,4001.0,,BASEMENT,RHL,213
S,COM2,1,108,0.0,4000.0,BASEMENT,RHS,215
S,COM2,1,4,4001.0,,BASEMENT,RHS,213
S,COM2,1,108,0.0,4000.0,BASEMENT,RLL,215
S,COM2,1,4,4001.0,,BASEMENT,RLL,213
S,COM2,1,108,0.0,4000.0,BASEMENT,RLS,215
S,COM2,1,4,4001.0,,BASEMENT,RLS,213
S,COM2,1,108,0.0,4000.0,PILE,CHW,216
S,COM2,1,4,4001.0,,PILE,CHW,214
S,COM2,1,108,0.0,4000.0,PILE,CMV,215
S,COM2,1,4,4001.0,,PILE,CMV,213
S,COM2,1,108,0.0,4000.0,PILE,CST,215
S,COM2,1,4,4001.0,,PILE,CST,213
S,COM2,1,108,0.0,4000.0,PILE,RHL,215
S,COM2,1,4,4001.0,,PILE,RHL,213
S,COM2,1,108,0.0,4000.0,PILE,RHS,215
S,COM2,1,4,4001.0,,PILE,RHS,213
S,COM2,1,108,0.0,4000.0,PILE,RLL,215
S,COM2,1,4,4001.0,,PILE,RLL,213
S,COM2,1,108,0.0,4000.0,PILE,RLS,215
S,COM2,1,4,4001.0,,PILE,RLS,213
S,COM2,1,108,0.0,4000.0,SHALLOW,CHW,216
S,COM2,1,4,4001.0,,SHALLOW,CHW,214
S,COM2,1,108,0.0,4000.0,SHALLOW,CMV,216
S,COM2,1,4,4001.0,,SHALLOW,CMV,214
S,COM2,1,108,0.0,4000.0,SHALLOW,CST,215
S,COM2,1,4,4001.0,,SHALLOW,CST,213
S,COM2,1,108,0.0,4000.0,SHALLOW,RHL,215
S,COM2,1,4,4001.0,,SHALLOW,RHL,213
S,COM2,1,108,0.0,4000.0,SHALLOW,RHS,215
S,COM2,1,4,4001.0,,SHALLOW,RHS,213
S,COM2,1,108,0.0,4000.0,SHALLOW,RLL,215
S,COM2,1,4,4001.0,,SHALLOW,RLL,213
S,COM2,1,108,0.0,4000.0,SHALLOW,RLS,215
S,COM2,1,4,4001.0,,SHALLOW,RLS,213
S,COM2,1,108,0.0,4000.0,SLAB,CHW,216
S,COM2,1,4,4001.0,,SLAB,CHW,214
S,COM2,1,108,0.0,4000.0,SLAB,CMV,216
S,COM2,1,4,4001.0,,SLAB,CMV,214
S,COM2,1,108,0.0,4000.0,SLAB,CST,215
S,COM2,1,4,4001.0,,SLAB,CST,213
S,COM2,1,108,0.0,4000.0,SLAB,RHL,215
S,COM2,1,4,4001.0,,SLAB,RHL,213
S,COM2,1,108,0.0,4000.0,SLAB,RHS,215
S,COM2,1,4,4001.0,,SLAB,RHS,213
S,COM2,1,108,0.0,4000.0,SLAB,RLL,215
S,COM2,1,4,4001.0,,SLAB,RLL,213
S,COM2,1,108,0.0,4000.0,SLAB,RLS,215
S,COM2,1,4,4001.0,,SLAB,RLS,213
S,COM2,5,108,4001.0,,BASEMENT,CHW,217
S,COM2,5,108,4001.0,,BASEMENT,CMV,217
S,COM2,5,108,4001.0,,BASEMENT,CST,217
S,COM2,5,108,4001.0,,BASEMENT,RHL,217
S,COM2,5,108,4001.0,,BASEMENT,RHS,217
S,COM2,5,108,4001.0,,BASEMENT,RLL,217
S,COM2,5,108,4001.0,,BASEMENT,RLS,217
S,COM2,5,108,4001.0,,PILE,CHW,219
S,COM2,5,108,4001.0,,PILE,CMV,219
S,COM2,5,108,4001.0,,PILE,CST,218
S,COM2,5,108,4001.0,,PILE,RHL,218
S,COM2,5,108,4001.0,,PILE,RHS,218
S,COM2,5,108,4001.0,,PILE,RLL,218
S,COM2,5,108,4001.0,,PILE,RLS,218
S,COM2,5,108,4001.0,,SHALLOW,CHW,219
S,COM2,5,108,4001.0,,SHALLOW,CMV,219
S,COM2,5,108,4001.0,,SHALLOW,CST,218
S,COM2,5,108,4001.0,,SHALLOW,RHL,218
S,COM2,5,108,4001.0,,SHALLOW,RHS,218
S,COM2,5,108,4001.0,,SHALLOW,RLL,218
S,COM2,5,108,4001.0,,SHALLOW,RLS,218
S,COM2,5,108,4001.0,,SLAB,CHW,219
S,COM2,5,108,4001.0,,SLAB,CMV,219
S,COM2,5,108,4001.0,,SLAB,CST,218
S,COM2,5,108,4001.0,,SLAB,RHL,218
S,COM2,5,108,4001.0,,SLAB,RHS,218
S,COM2,5,108,4001.0,,SLAB,RLL,218
S,COM2,5,108,4001.0,,SLAB,RLS,218
S,COM3,1,4,,,BASEMENT,CHW,214
S,COM3,1,4,,,BASEMENT,CMV,214
