DDF_ID,Originator Source,ft12m,ft11m,ft10m,ft09m,ft08m,ft07m,ft06m,ft05m,ft04m,ft03m,ft02m,ft1_5m,ft01m,ft0_5m,ft00,ft0_5,ft01,ft1_5,ft02,ft03,ft04,ft05,ft06,ft07,ft08,ft09,ft10,ft11,ft12,ft13,ft14,ft15,ft16,ft17,ft18,ft19,ft20,ft21,ft22,ft23,ft24
695,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,7.142857142857144,14.285714285714288,19.5,24.714285714285715,36.714285714285715,46.57142857142857,55.285714285714285,62.857142857142854,74.42857142857143,82.71428571428571,84.42857142857143,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
696,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,7.142857142857144,14.285714285714288,19.5,24.714285714285715,36.714285714285715,46.57142857142857,55.285714285714285,62.857142857142854,74.42857142857143,82.71428571428571,84.42857142857143,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
697,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,12.85714285714286,25.71428571428572,34.714285714285715,43.714285714285715,62.71428571428571,72.85714285714286,80,84,91.14285714285714,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
698,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,12.85714285714286,25.71428571428572,34.714285714285715,43.714285714285715,62.71428571428571,72.85714285714286,80,84,91.14285714285714,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95
699,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,14.642857142857144,29.28571428571429,38.85714285714286,48.42857142857143,60,69.28571428571429,76.42857142857143,81.42857142857143,88.42857142857143,94.28571428571429,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714
700,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,14.642857142857144,29.28571428571429,38.85714285714286,48.42857142857143,60,69.28571428571429,76.42857142857143,81.42857142857143,88.42857142857143,94.28571428571429,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714,97.14285714285714
701,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,14.499999999999998,28.999999999999996,37.64285714285714,46.285714285714285,55.42857142857143,70,79,89,95.71428571428571,97.85714285714286,97.85714285714286,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
702,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,14.499999999999998,28.999999999999996,37.64285714285714,46.285714285714285,55.42857142857143,70,79,89,95.71428571428571,97.85714285714286,97.85714285714286,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
703,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,11.5,23,28.571428571428573,34.142857142857146,44.285714285714285,67,77.71428571428571,86.71428571428571,95.42857142857143,97.42857142857143,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
704,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,11.5,23,28.571428571428573,34.142857142857146,44.285714285714285,67,77.71428571428571,86.71428571428571,95.42857142857143,97.42857142857143,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857,98.57142857142857
705,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,23.428571428571427,46.857142857142854,54.357142857142854,61.857142857142854,68.14285714285714,79.14285714285714,85.71428571428571,90.71428571428571,97.14285714285714,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
706,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,23.428571428571427,46.857142857142854,54.357142857142854,61.857142857142854,68.14285714285714,79.14285714285714,85.71428571428571,90.71428571428571,97.14285714285714,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429,99.28571428571429
707,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,10.857142857142858,21.714285714285715,26.07142857142857,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
708,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,10.857142857142858,21.714285714285715,26.07142857142857,30.428571428571427,39,45,47.857142857142854,51.857142857142854,55.714285714285715,59.285714285714285,60.57142857142856,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143,63.42857142857143
709,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.17857142857142858,0.35714285714285715,8.392857142857142,16.428571428571427,22.678571428571427,28.928571428571427,40.857142857142854,57.714285714285715,63.28571428571429,70.71428571428571,79.28571428571429,84.28571428571429,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714
710,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.17857142857142858,0.35714285714285715,8.392857142857142,16.428571428571427,22.678571428571427,28.928571428571427,40.857142857142854,57.714285714285715,63.28571428571429,70.71428571428571,79.28571428571429,84.28571428571429,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714,87.14285714285714
711,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,15.0,30,35.0,40,48,55.00000000000001,75,78,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80
712,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,17.5,35,55.0,75,85,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
713,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,3.5000000000000004,7.000000000000001,9.5,12,15,16,18,22,27,34,43,56.99999999999999,75,100,100,100,100,100,100,100,100,100,100,100,100,100
714,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,5.0,10,17.5,25,50,75,91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
715,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,12.5,25,32.5,40,55.00000000000001,70,85,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90
716,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,20,30,40,50,60,70,80,95,95,95,95,96,96,96,96,96,96,96,96,96,96,96
717,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,5.5,11,16.5,22,28.000000000000004,33,37,41,44,46,49,54,60,69,81,100,100,100,100,100,100,100,100,100,100,100
718,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,17.5,35,42.5,50,75,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
719,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.5,5,10.0,15,25,35,48,62,78,95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
720,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,12.5,25,34.0,43,63,70,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
721,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,9.0,18,22.0,26,30,33,35,39,44,50,57.99999999999999,66,76,88,100,100,100,100,100,100,100,100,100,100,100,100
722,USACE - Galveston District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,5.5,11,13.5,16,19,21,23,28.000000000000004,35,47,67,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
723,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.55,5.1,11.3,17.5,49.8,50.1,51.800000000000004,57.60000000000001,57.60000000000001,57.60000000000001,57.60000000000001,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9
724,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,30.099999999999998,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
725,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,17.65,35.3,41.75,48.2,54.1,54.29999999999999,54.79999999999999,54.79999999999999,54.79999999999999,54.79999999999999,54.79999999999999,98.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100
726,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,49.75,99.5,99.65,99.8,99.9,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
727,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.55,5.1,11.3,17.5,49.8,50.1,51.800000000000004,57.60000000000001,57.60000000000001,57.60000000000001,57.60000000000001,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9
728,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,30.099999999999998,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
729,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.55,5.1,11.3,17.5,49.8,50.1,51.800000000000004,57.60000000000001,57.60000000000001,57.60000000000001,57.60000000000001,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9
730,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,30.099999999999998,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
731,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,16.5,33,53.3,73.6,81.4,84.8,87.6,96.3,96.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3
732,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,48.75,97.5,98.3,99.1,99.4,99.7,99.7,99.7,99.7,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
733,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,12.9,25.8,35.75,45.7,94.1,96.9,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3
734,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,49.25,98.5,98.5,98.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
735,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,2.55,5.1,11.3,17.5,49.8,50.1,51.800000000000004,57.60000000000001,57.60000000000001,57.60000000000001,57.60000000000001,57.8,59.4,69.2,69.6,69.7,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9,78.9
736,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,30.099999999999998,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,60.199999999999996,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
737,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,9.6,19.2,24.95,30.7,39.7,44.5,48.8,54.1,58.3,62.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6,71.6
738,USACE - New Orleans District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,26.5,53,61.45,69.9,79.9,96.3,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97
739,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,10.357142857142858,20.714285714285715,27.214285714285715,33.714285714285715,47.42857142857143,56.85714285714285,65.57142857142857,73.57142857142857,81.28571428571429,88.42857142857143,91.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
740,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,10.357142857142858,20.714285714285715,27.214285714285715,33.714285714285715,47.42857142857143,56.85714285714285,65.57142857142857,73.57142857142857,81.28571428571429,88.42857142857143,91.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
741,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,14.857142857142858,29.714285714285715,38.85714285714286,48,59.14285714285714,65.71428571428571,74.28571428571429,79.71428571428571,84,89.85714285714286,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
742,FEMA BCA Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,14.857142857142858,29.714285714285715,38.85714285714286,48,59.14285714285714,65.71428571428571,74.28571428571429,79.71428571428571,84,89.85714285714286,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857,93.57142857142857
743,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,14.5,29,51.33333333333333,73.66666666666666,96,98.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
744,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,40.0,80,85.33333333333333,90.66666666666667,96,98.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
745,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.0,32,51.0,70.0,89,94.5,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
746,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,11.5,23,45.33333333333333,67.66666666666666,90,95.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
747,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.5,33,51.666666666666664,70.33333333333333,89,94.5,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
748,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.5,35,53.33333333333333,71.66666666666666,90,95.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
749,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.0,30,52.0,74.0,96,98.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
750,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,11.5,23,45.33333333333333,67.66666666666666,90,95.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
751,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,40.0,80,85.33333333333333,90.66666666666667,96,98.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
752,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9.5,10,16.5,23,37.666666666666664,52.33333333333333,67,83.5,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
753,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.5,33,46.0,59.0,72,86.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
754,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.0,16,29.333333333333332,42.666666666666664,56,74.0,92,93.6,95.2,96.8,98.4,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
755,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.5,35,48.33333333333333,61.666666666666664,75,85.5,96,96.8,97.6,98.4,99.2,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
756,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,11.5,23,38.33333333333333,53.666666666666664,69,82.5,96,96.8,97.6,98.4,99.2,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
757,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,16.5,33,50.33333333333333,67.66666666666666,85,92.0,99,99.0,99.0,99.0,99.0,99,99.2,99.4,99.6,99.8,100,100,100,100,100,100,100,100,100,100
758,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,17.5,35,53.33333333333333,71.66666666666666,90,95.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
759,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,19.0,38,57.0,76.0,95,97.5,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
760,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,11.0,22,37.0,52.0,67,77.5,88,90.4,92.8,95.2,97.6,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
761,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,15.0,30,45.33333333333333,60.666666666666664,76,88.0,100,100.0,100.0,100.0,100.0,100,100.0,100.0,100.0,100.0,100,100,100,100,100,100,100,100,100,100
762,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.5,25,33.33333333333333,41.666666666666664,50,50.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
763,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,21.0,42,44.666666666666664,47.333333333333336,50,50.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
764,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.5,27,34.333333333333336,41.666666666666664,49,49.5,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
765,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.0,20,30.0,40.0,50,50.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
766,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,14.0,28,35.0,42.0,49,49.5,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
767,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,14.5,29,36.0,43.0,50,50.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
768,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12.5,25,33.33333333333333,41.666666666666664,50,50.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
769,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10.0,20,30.0,40.0,50,50.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
770,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,9.5,19,24.666666666666664,30.333333333333332,36,43.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
771,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8.0,8,13.5,19,25.0,31.0,37,43.5,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
772,USACE - Sacramento District,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,14.0,28,32.0,36.0,40,45.0,50,50.0,50.0,50.0,50.0,50,60.0,70.0,80.0,90.0,100,100,100,100,100,100,100,100,100,100
